+094.578872 +29.488383 +094.705669 +31.585788 89.9410881746103
+094.578872 +29.488383 +095.281594 +31.536866 152.598766243937
+094.578872 +29.488383 +096.498329 +31.192585 119.490279696593
+094.578872 +29.488383 +096.338372 +30.909866 94.9041005562276
+094.578872 +29.488383 +097.186415 +29.318001 162.471425767599
+094.578872 +29.488383 +096.101903 +29.758310 81.5593467034085
+094.578872 +29.488383 +092.621343 +29.874603 113.367680243974
+094.705669 +31.585788 +093.250395 +30.645838 51.6439542927598
+094.705669 +31.585788 +092.401614 +31.678608 109.162767044327
+096.498329 +31.192585 +092.540329 +30.999138 88.8659651107005
+096.498329 +31.192585 +093.250395 +30.645838 61.4105162235000
+096.498329 +31.192585 +092.401614 +31.678608 115.794306690720
+096.498329 +31.192585 +093.792224 +31.837849 43.1809869366718
+097.018098 +31.183259 +093.250395 +30.645838 63.0698774393922
+097.018098 +31.183259 +093.792224 +31.837849 48.8001410053538
+097.547941 +31.271446 +092.540329 +30.999138 148.776182921325
+097.962426 +31.301320 +092.540329 +30.999138 168.969855394745
+096.103529 +30.729480 +092.540329 +30.999138 188.118120827801
+096.338372 +30.909866 +092.540329 +30.999138 118.349438557081
+096.101903 +29.758310 +096.498329 +31.192585 140.171139403761
+096.101903 +29.758310 +097.547941 +31.271446 209.177690989881
+096.101903 +29.758310 +097.962426 +31.301320 236.219625871273
+096.101903 +29.758310 +097.895579 +29.641275 211.005479528520
+095.472339 +29.909005 +094.705669 +31.585788 142.579423153336
+095.472339 +29.909005 +096.498329 +31.192585 119.300177733369
+095.472339 +29.909005 +097.018098 +31.183259 132.669507788351
+095.472339 +29.909005 +097.547941 +31.271446 179.797736424371
+095.472339 +29.909005 +097.962426 +31.301320 196.301739667712
+095.472339 +29.909005 +097.303341 +30.120424 165.012882711687
+095.472339 +29.909005 +097.895579 +29.641275 197.104786875885
+092.621343 +29.874603 +093.057940 +31.908916 279.511400902321
+092.621343 +29.874603 +094.705669 +31.585788 290.284514784525
+092.621343 +29.874603 +096.498329 +31.192585 272.181744806000
+093.781818 +29.116721 +094.705669 +31.585788 228.548602500026
+093.781818 +29.116721 +096.498329 +31.192585 247.372723701682
+093.781818 +29.116721 +097.018098 +31.183259 256.047153442169
+093.781818 +29.116721 +097.547941 +31.271446 321.792744587497
+093.781818 +29.116721 +097.962426 +31.301320 329.294114361969
+093.781818 +29.116721 +096.338372 +30.909866 251.771790458027
+093.781818 +29.116721 +097.303341 +30.120424 447.195665589651
+093.781818 +29.116721 +097.895579 +29.641275 397.153289414477
+093.781818 +29.116721 +095.472339 +29.909005 282.456348862863
+094.258111 +29.246466 +094.705669 +31.585788 386.078762578096
+094.258111 +29.246466 +096.498329 +31.192585 167.062327210667
+094.258111 +29.246466 +097.018098 +31.183259 172.886573292528
+094.258111 +29.246466 +097.547941 +31.271446 234.844453322177
+094.258111 +29.246466 +097.962426 +31.301320 242.142845222545
+094.258111 +29.246466 +096.103529 +30.729480 239.433826942475
+094.258111 +29.246466 +096.338372 +30.909866 171.647083093316
+094.258111 +29.246466 +097.303341 +30.120424 372.162805520492
+094.258111 +29.246466 +097.895579 +29.641275 261.617130407887
+094.258111 +29.246466 +096.690945 +30.008611 209.288843074406
+094.578872 +29.488383 +093.250395 +30.645838 86.6576089763111
+094.578872 +29.488383 +094.705669 +31.585788 255.181074506077
+094.578872 +29.488383 +096.498329 +31.192585 196.533414916623
+094.578872 +29.488383 +097.018098 +31.183259 211.149198989176
+094.578872 +29.488383 +097.547941 +31.271446 287.184929704432
+094.578872 +29.488383 +097.303341 +30.120424 403.105751314953
+094.578872 +29.488383 +097.895579 +29.641275 375.489570952521
+094.135585 +31.906747 +092.089824 +31.257604 243.821454046795
+094.135585 +31.906747 +092.401614 +31.678608 196.924736897723
+095.281594 +31.536866 +093.250395 +30.645838 139.679385808536
+095.900869 +31.254363 +093.250395 +30.645838 51.2744240484344
+095.900869 +31.254363 +092.401614 +31.678608 218.621285569969
+095.900869 +31.254363 +093.057940 +31.908916 95.9313133624706
+095.900869 +31.254363 +094.135585 +31.906747 23.3246547757581
+097.018098 +31.183259 +093.836307 +31.284197 250.048017770812
+097.018098 +31.183259 +093.792224 +31.837849 314.919995845247
+095.711105 +30.813386 +093.250395 +30.645838 65.8488371590844
+095.711105 +30.813386 +093.700047 +31.480995 76.3806426396491
+095.711105 +30.813386 +094.135585 +31.906747 61.9131226521520
+096.103529 +30.729480 +093.250395 +30.645838 52.6409284430178
+096.103529 +30.729480 +093.700047 +31.480995 58.3058046690354
+096.103529 +30.729480 +093.057940 +31.908916 116.612452230075
+096.103529 +30.729480 +093.792224 +31.837849 106.405943299247
+096.103529 +30.729480 +094.135585 +31.906747 50.6622532249907
+096.103529 +30.729480 +094.705669 +31.585788 35.5446403039459
+096.338372 +30.909866 +093.250395 +30.645838 201.666498471195
+096.338372 +30.909866 +093.836307 +31.284197 296.426633996455
+097.261002 +30.690701 +093.792224 +31.837849 364.742096703781
+098.426934 +29.720207 +097.018098 +31.183259 155.014637011153
+096.690945 +30.008611 +094.135585 +31.906747 136.457462940935
+096.690945 +30.008611 +095.281594 +31.536866 151.303364614608
+097.186415 +29.318001 +095.900869 +31.254363 347.866558336915
+097.186415 +29.318001 +095.711105 +30.813386 252.157178387053
+097.186415 +29.318001 +096.103529 +30.729480 132.607525568091
+096.101903 +29.758310 +093.250395 +30.645838 84.7242241409775
+096.101903 +29.758310 +093.700047 +31.480995 168.016836753614
+096.101903 +29.758310 +094.135585 +31.906747 101.379792201696
+096.101903 +29.758310 +095.281594 +31.536866 111.483271940088
+096.101903 +29.758310 +097.261002 +30.690701 52.4745377952784
+095.699937 +29.772728 +093.792224 +31.837849 458.222245373752
+095.699937 +29.772728 +095.900869 +31.254363 152.746691378667
+095.472339 +29.909005 +093.250395 +30.645838 52.0683775974321
+095.472339 +29.909005 +094.135585 +31.906747 59.7523155465965
+095.472339 +29.909005 +095.281594 +31.536866 58.7059248274979
+095.472339 +29.909005 +097.303341 +30.120424 96.3891651472378
+094.780255 +29.960592 +093.250395 +30.645838 41.3116700777214
+094.780255 +29.960592 +094.135585 +31.906747 77.4579866718588
+094.780255 +29.960592 +095.281594 +31.536866 222.176209001736
+094.780255 +29.960592 +097.261002 +30.690701 88.5610620755965
+094.780255 +29.960592 +097.186415 +29.318001 196.541219321155
+093.907381 +29.808330 +092.089824 +31.257604 68.4321468625706
+093.907381 +29.808330 +092.401614 +31.678608 62.1189118415981
+093.907381 +29.808330 +093.700047 +31.480995 56.8236355390759
+093.907381 +29.808330 +093.057940 +31.908916 74.2322907822329
+093.907381 +29.808330 +095.281594 +31.536866 45.3223996680718
+093.907381 +29.808330 +097.018098 +31.183259 58.1549879698193
+093.907381 +29.808330 +096.690945 +30.008611 102.686329913060
+093.907381 +29.808330 +096.755735 +29.506282 108.487202335878
+093.907381 +29.808330 +096.101903 +29.758310 129.809699764265
+093.907381 +29.808330 +095.699937 +29.772728 37.1200135012408
+092.621343 +29.874603 +093.700047 +31.480995 156.059714031949
+092.148951 +29.706850 +094.705669 +31.585788 157.433761271459
+091.759148 +29.190276 +093.250395 +30.645838 130.313022295732
+091.759148 +29.190276 +094.135585 +31.906747 174.446321442714
+092.226280 +29.040613 +093.250395 +30.645838 54.1896933928602
+092.226280 +29.040613 +094.135585 +31.906747 182.293549539469
+093.781818 +29.116721 +093.250395 +30.645838 46.5340135536631
+093.781818 +29.116721 +093.700047 +31.480995 107.111818875948
+093.781818 +29.116721 +094.135585 +31.906747 105.608065003854
+093.781818 +29.116721 +094.705669 +31.585788 94.4550695580214
+093.781818 +29.116721 +096.338372 +30.909866 121.997554249249
+094.258111 +29.246466 +093.250395 +30.645838 52.6876202067900
+094.258111 +29.246466 +094.135585 +31.906747 86.0723822237953
+094.258111 +29.246466 +097.018098 +31.183259 118.358953013864
+094.258111 +29.246466 +097.261002 +30.690701 89.5671140154748
+094.258111 +29.246466 +091.759148 +29.190276 218.465475807891
+094.578872 +29.488383 +093.250395 +30.645838 60.1146514284297
+094.578872 +29.488383 +093.700047 +31.480995 153.012084422669
+094.578872 +29.488383 +097.261002 +30.690701 103.083742792009
+094.578872 +29.488383 +097.303341 +30.120424 184.237197409113
+094.578872 +29.488383 +097.186415 +29.318001 123.268291476285
+094.135585 +31.906747 +093.250395 +30.645838 62.0644084778425
+094.135585 +31.906747 +092.401614 +31.678608 60.7286424425188
+094.705669 +31.585788 +093.250395 +30.645838 70.1436883499037
+096.101903 +29.758310 +097.018098 +31.183259 221.627144248760
+096.101903 +29.758310 +097.962426 +31.301320 239.543784725872
+095.699937 +29.772728 +094.705669 +31.585788 170.111882849874
+095.699937 +29.772728 +095.900869 +31.254363 171.373136071420
+095.699937 +29.772728 +096.498329 +31.192585 163.892509116457
+095.699937 +29.772728 +097.018098 +31.183259 176.605575654288
+092.965008 +30.023499 +093.057940 +31.908916 430.639337439053
+092.965008 +30.023499 +094.135585 +31.906747 183.359610938233
+092.965008 +30.023499 +094.705669 +31.585788 212.697428671060
+092.621343 +29.874603 +093.792224 +31.837849 377.519655653316
+092.621343 +29.874603 +094.135585 +31.906747 232.457017060626
+092.621343 +29.874603 +094.705669 +31.585788 254.659844667733
+094.258111 +29.246466 +093.792224 +31.837849 391.715660336638
+094.578872 +29.488383 +094.135585 +31.906747 344.736965593215
+094.578872 +29.488383 +094.705669 +31.585788 299.379347426922
+094.578872 +29.488383 +092.965008 +30.023499 141.727183092155
+097.186415 +29.318001 +095.281594 +31.536866 247.202729633093
+095.699937 +29.772728 +094.705669 +31.585788 252.811140394180
+095.699937 +29.772728 +095.281594 +31.536866 235.913378561246
+093.514928 +29.897274 +093.057940 +31.908916 237.880959155401
+093.514928 +29.897274 +094.705669 +31.585788 189.203092311447
+093.514928 +29.897274 +095.281594 +31.536866 218.387035721801
+094.258111 +29.246466 +093.057940 +31.908916 206.978125077256
+094.258111 +29.246466 +094.705669 +31.585788 169.118852185843
+094.258111 +29.246466 +095.281594 +31.536866 190.937603108826
+094.258111 +29.246466 +095.900869 +31.254363 166.372888651490
+094.258111 +29.246466 +095.699937 +29.772728 125.846944497617
+094.578872 +29.488383 +094.705669 +31.585788 186.685573490628
+094.578872 +29.488383 +095.281594 +31.536866 215.296323860852
+094.578872 +29.488383 +095.900869 +31.254363 181.727812038429
+098.426934 +29.720207 +097.962426 +31.301320 359.107099373299
+097.303341 +30.120424 +095.900869 +31.254363 223.181829787877
+097.186415 +29.318001 +095.900869 +31.254363 185.597551952485
+097.186415 +29.318001 +096.103529 +30.729480 116.370473343220
+094.780255 +29.960592 +095.900869 +31.254363 145.323691822691
+094.780255 +29.960592 +096.103529 +30.729480 96.4658004109025
+093.514928 +29.897274 +092.089824 +31.257604 308.112085662443
+093.514928 +29.897274 +095.900869 +31.254363 264.719566411978
+094.578872 +29.488383 +093.250395 +30.645838 75.8890255404662
+094.578872 +29.488383 +096.498329 +31.192585 157.434391008204
+097.261002 +30.690701 +095.281594 +31.536866 69.8359585942247
+096.690945 +30.008611 +094.705669 +31.585788 271.045297170702
+094.780255 +29.960592 +095.281594 +31.536866 36.9235772524091
+094.780255 +29.960592 +096.690945 +30.008611 69.9674094457054
+092.965008 +30.023499 +094.780255 +29.960592 161.931507668675
+094.258111 +29.246466 +092.965008 +30.023499 128.195184988954
+098.426934 +29.720207 +096.338372 +30.909866 379.749507861571
+097.186415 +29.318001 +096.338372 +30.909866 323.244982405830
+095.472339 +29.909005 +095.900869 +31.254363 200.607455432880
+097.511426 +29.957661 +095.281594 +31.536866 228.047710928102
+098.426934 +29.720207 +095.281594 +31.536866 216.651630023056
+095.699937 +29.772728 +098.426934 +29.720207 255.068655012681
+094.780255 +29.960592 +095.281594 +31.536866 191.793816030324
+095.699937 +29.772728 +095.281594 +31.536866 166.064596634733
+095.699937 +29.772728 +095.900869 +31.254363 145.271382102801
+093.907381 +29.808330 +095.699937 +29.772728 177.906802583888
+094.578872 +29.488383 +095.711105 +30.813386 33.7833450471993
+094.578872 +29.488383 +092.965008 +30.023499 49.2263171461878
+097.511426 +29.957661 +095.281594 +31.536866 159.340903594094
+097.511426 +29.957661 +095.900869 +31.254363 231.898676536707
+097.511426 +29.957661 +095.711105 +30.813386 184.098615131736
+097.511426 +29.957661 +096.103529 +30.729480 179.758807229702
+095.699937 +29.772728 +095.281594 +31.536866 196.649263615000
+092.965008 +30.023499 +095.472339 +29.909005 95.4769140733994
+097.511426 +29.957661 +097.962426 +31.301320 185.433647326550
+097.186415 +29.318001 +095.281594 +31.536866 421.312513122699
+097.186415 +29.318001 +095.900869 +31.254363 404.954418520386
+097.186415 +29.318001 +097.962426 +31.301320 388.284355561018
+095.699937 +29.772728 +095.900869 +31.254363 203.942194012431
+094.258111 +29.246466 +095.699937 +29.772728 169.902645920148
+094.258111 +29.246466 +092.621343 +29.874603 164.679252443336
+093.792224 +31.837849 +092.089824 +31.257604 35.2250142345189
+093.792224 +31.837849 +092.540329 +30.999138 101.663350554281
+094.135585 +31.906747 +092.089824 +31.257604 37.8400322801306
+094.135585 +31.906747 +093.250395 +30.645838 101.520997131677
+095.711105 +30.813386 +093.836307 +31.284197 39.0628334888705
+096.690945 +30.008611 +097.962426 +31.301320 185.395740942271
+097.186415 +29.318001 +097.962426 +31.301320 266.213877228732
+097.186415 +29.318001 +095.711105 +30.813386 222.884283476188
+097.186415 +29.318001 +097.261002 +30.690701 316.565629140976
+095.472339 +29.909005 +093.836307 +31.284197 95.3429679250355
+095.472339 +29.909005 +094.135585 +31.906747 242.900892632513
+094.780255 +29.960592 +092.858778 +30.752545 120.092818468073
+094.780255 +29.960592 +093.250395 +30.645838 93.3755730059899
+094.780255 +29.960592 +093.792224 +31.837849 108.501732549805
+094.780255 +29.960592 +094.135585 +31.906747 106.988624573468
+094.780255 +29.960592 +095.281594 +31.536866 117.721584523062
+094.780255 +29.960592 +095.900869 +31.254363 122.209334393257
+094.780255 +29.960592 +096.690945 +30.008611 137.189854525422
+093.907381 +29.808330 +092.540329 +30.999138 147.125484417781
+093.907381 +29.808330 +093.792224 +31.837849 157.496602568707
+093.907381 +29.808330 +094.135585 +31.906747 150.386527226664
+093.907381 +29.808330 +095.281594 +31.536866 202.190924611194
+093.907381 +29.808330 +095.711105 +30.813386 154.683308512384
+093.907381 +29.808330 +095.699937 +29.772728 208.496601813909
+093.514928 +29.897274 +092.089824 +31.257604 63.5586532812561
+093.514928 +29.897274 +093.836307 +31.284197 55.4213332296337
+093.514928 +29.897274 +093.792224 +31.837849 246.591255334326
+093.514928 +29.897274 +094.135585 +31.906747 364.156090548645
+092.965008 +30.023499 +092.089824 +31.257604 60.2316609006087
+092.965008 +30.023499 +093.792224 +31.837849 229.910637643967
+092.965008 +30.023499 +094.135585 +31.906747 249.747007194663
+092.965008 +30.023499 +094.780255 +29.960592 26.0679967669907
+092.226280 +29.040613 +092.089824 +31.257604 167.110903664105
+092.226280 +29.040613 +093.250395 +30.645838 308.125200982636
+092.226280 +29.040613 +093.792224 +31.837849 259.183930293570
+092.226280 +29.040613 +094.135585 +31.906747 341.332565148014
+092.226280 +29.040613 +094.780255 +29.960592 67.8753809888818
+092.226280 +29.040613 +093.514928 +29.897274 253.495888396083
+094.258111 +29.246466 +092.540329 +30.999138 226.196756215226
+094.258111 +29.246466 +093.250395 +30.645838 210.288414043478
+094.258111 +29.246466 +093.792224 +31.837849 210.629351747226
+094.258111 +29.246466 +094.135585 +31.906747 236.003544686852
+094.258111 +29.246466 +095.711105 +30.813386 199.107015841428
+094.578872 +29.488383 +092.858778 +30.752545 334.304140660056
+094.578872 +29.488383 +093.250395 +30.645838 249.147824180900
+094.578872 +29.488383 +093.836307 +31.284197 160.511924268191
+094.578872 +29.488383 +093.792224 +31.837849 190.751758020223
+094.578872 +29.488383 +094.135585 +31.906747 237.022681272378
+094.578872 +29.488383 +095.711105 +30.813386 189.852458244002
+097.895579 +29.641275 +096.498329 +31.192585 77.0537010935518
+097.186415 +29.318001 +095.900869 +31.254363 244.704920526151
+097.186415 +29.318001 +096.498329 +31.192585 286.972294098337
+097.186415 +29.318001 +097.261002 +30.690701 302.436483477503
+096.101903 +29.758310 +096.498329 +31.192585 69.1221059667753
+095.472339 +29.909005 +094.135585 +31.906747 198.021363936361
+094.780255 +29.960592 +093.792224 +31.837849 175.615694435703
+094.780255 +29.960592 +095.281594 +31.536866 190.131336189064
+094.780255 +29.960592 +095.900869 +31.254363 186.784805313054
+092.965008 +30.023499 +093.057940 +31.908916 179.027068352082
+092.148951 +29.706850 +093.057940 +31.908916 191.702968469136
+092.148951 +29.706850 +093.792224 +31.837849 184.412719004143
+092.148951 +29.706850 +094.135585 +31.906747 180.649048388699
+092.148951 +29.706850 +093.907381 +29.808330 204.823850001266
+093.700047 +31.480995 +092.089824 +31.257604 83.8099179125461
+096.690945 +30.008611 +095.281594 +31.536866 442.221791212243
+096.690945 +30.008611 +095.900869 +31.254363 280.947156347205
+096.690945 +30.008611 +097.962426 +31.301320 302.661108800377
+095.472339 +29.909005 +093.836307 +31.284197 366.867021363223
+095.472339 +29.909005 +095.281594 +31.536866 316.633098727388
+095.472339 +29.909005 +095.900869 +31.254363 243.748491589148
+095.472339 +29.909005 +097.261002 +30.690701 215.870746978056
+092.965008 +30.023499 +093.700047 +31.480995 322.158047328892
+092.621343 +29.874603 +093.700047 +31.480995 416.855288238923
+092.148951 +29.706850 +093.700047 +31.480995 194.133196342718
+092.148951 +29.706850 +093.836307 +31.284197 312.820769072539
+092.148951 +29.706850 +093.057940 +31.908916 230.959379667720
+092.148951 +29.706850 +094.780255 +29.960592 348.014364807617
+094.258111 +29.246466 +093.700047 +31.480995 238.780959558822
+094.258111 +29.246466 +093.057940 +31.908916 370.187317006375
+094.258111 +29.246466 +096.498329 +31.192585 477.731032609742
+094.578872 +29.488383 +093.700047 +31.480995 274.765553720219
+094.578872 +29.488383 +095.281594 +31.536866 435.187411552103
+094.578872 +29.488383 +095.900869 +31.254363 341.653565109781
+091.942980 +28.898520 +092.965008 +30.023499 207.578144857398
+097.511426 +29.957661 +095.711105 +30.813386 249.692864172488
+097.511426 +29.957661 +096.103529 +30.729480 32.3810390602221
+097.186415 +29.318001 +096.103529 +30.729480 31.0266146820799
+095.472339 +29.909005 +095.900869 +31.254363 276.095383076183
+095.472339 +29.909005 +097.261002 +30.690701 188.256798283768
+093.907381 +29.808330 +095.472339 +29.909005 61.9250457924083
+092.965008 +30.023499 +095.472339 +29.909005 157.784258348980
+094.258111 +29.246466 +092.621343 +29.874603 158.366885537684
+094.258111 +29.246466 +092.148951 +29.706850 231.361728913754
+094.578872 +29.488383 +092.621343 +29.874603 241.115512571643
+097.895579 +29.641275 +096.498329 +31.192585 201.933277699999
+097.895579 +29.641275 +097.962426 +31.301320 157.311325143877
+097.895579 +29.641275 +095.711105 +30.813386 201.145863305361
+096.101903 +29.758310 +096.498329 +31.192585 188.098180035530
+095.699937 +29.772728 +096.498329 +31.192585 167.343341780460
+095.699937 +29.772728 +097.511426 +29.957661 243.579540845405
+095.472339 +29.909005 +096.498329 +31.192585 133.359549529324
+095.472339 +29.909005 +097.303341 +30.120424 196.131107826150
+095.472339 +29.909005 +097.511426 +29.957661 239.624134068688
+097.261002 +30.690701 +095.281594 +31.536866 181.119759450893
+096.690945 +30.008611 +095.900869 +31.254363 307.404016072034
+095.699937 +29.772728 +095.281594 +31.536866 145.301064908241
+095.699937 +29.772728 +095.900869 +31.254363 173.156319302549
+095.699937 +29.772728 +097.261002 +30.690701 501.862494131701
+095.472339 +29.909005 +095.281594 +31.536866 106.371952801539
+095.472339 +29.909005 +095.900869 +31.254363 106.447547080320
+095.472339 +29.909005 +096.498329 +31.192585 121.085126494641
+093.907381 +29.808330 +095.472339 +29.909005 74.5032544820799
+093.514928 +29.897274 +095.699937 +29.772728 53.3878274329257
+093.514928 +29.897274 +095.472339 +29.909005 34.2428684211459
+092.226280 +29.040613 +093.514928 +29.897274 141.485088254025
+095.281594 +31.536866 +092.858778 +30.752545 360.070999645449
+097.962426 +31.301320 +095.281594 +31.536866 381.802270733240
+095.711105 +30.813386 +092.858778 +30.752545 354.006587573694
+097.261002 +30.690701 +092.858778 +30.752545 455.540028413181
